<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,5,240130,211000,163.2200000,163.2500000,163.2200000,163.2400000,17820
GAZP,5,240130,211500,163.2400000,163.2400000,163.2000000,163.2000000,36290
GAZP,5,240130,212000,163.2000000,163.2100000,163.1400000,163.2100000,13560
GAZP,5,240130,212500,163.2100000,163.2200000,163.1300000,163.1600000,14020
GAZP,5,240130,213000,163.1400000,163.1500000,163.1200000,163.1200000,13860
GAZP,5,240130,213500,163.1200000,163.1700000,163.1200000,163.1600000,7370
GAZP,5,240130,214000,163.1400000,163.1500000,163.1200000,163.1300000,6670
GAZP,5,240130,214500,163.1200000,163.1600000,163.1200000,163.1500000,9780
GAZP,5,240130,215000,163.1500000,163.1900000,163.1400000,163.1900000,5420
GAZP,5,240130,215500,163.1900000,163.1900000,163.1200000,163.1300000,18630
GAZP,5,240130,220000,163.1300000,163.1300000,163.1000000,163.1200000,36490
GAZP,5,240130,220500,163.1300000,163.1900000,163.1200000,163.1800000,6560
GAZP,5,240130,221000,163.1800000,163.2000000,163.1400000,163.2000000,11840
GAZP,5,240130,221500,163.2000000,163.2300000,163.1900000,163.2300000,7590
GAZP,5,240130,222000,163.2100000,163.2900000,163.2100000,163.2500000,52980
GAZP,5,240130,222500,163.2400000,163.2500000,163.2200000,163.2400000,5490
GAZP,5,240130,223000,163.2400000,163.2800000,163.2000000,163.2700000,8770
GAZP,5,240130,223500,163.2200000,163.2900000,163.2200000,163.2700000,34680
GAZP,5,240130,224000,163.2800000,163.2800000,163.2000000,163.2700000,19210
GAZP,5,240130,224500,163.2700000,163.2800000,163.2100000,163.2600000,7660
GAZP,5,240130,225000,163.2600000,163.2600000,163.2200000,163.2600000,5560
GAZP,5,240130,225500,163.2600000,163.2600000,163.2100000,163.2500000,11280
GAZP,5,240130,230000,163.2400000,163.2400000,163.2200000,163.2300000,2890
GAZP,5,240130,230500,163.2300000,163.2300000,163.1900000,163.2300000,90140
GAZP,5,240130,231000,163.2300000,163.2900000,163.2300000,163.2900000,14590
GAZP,5,240130,231500,163.2900000,163.2900000,163.2200000,163.2900000,14910
GAZP,5,240130,232000,163.2900000,163.2900000,163.2100000,163.2800000,67400
GAZP,5,240130,232500,163.2800000,163.2900000,163.2200000,163.2500000,10080
GAZP,5,240130,233000,163.2500000,163.2900000,163.2500000,163.2600000,4570
GAZP,5,240130,233500,163.2600000,163.2600000,163.2200000,163.2400000,15830
GAZP,5,240130,234000,163.2400000,163.2400000,163.2300000,163.2400000,16620
GAZP,5,240130,234500,163.2300000,163.2500000,163.2100000,163.2200000,61130
GAZP,5,240131,100000,163.4100000,163.5300000,163.2600000,163.3500000,227400
GAZP,5,240131,100500,163.3800000,163.4000000,163.2000000,163.2000000,334310
GAZP,5,240131,101000,163.2100000,163.2100000,163.1000000,163.1600000,113240
GAZP,5,240131,101500,163.1600000,163.3500000,163.1300000,163.1400000,132530
GAZP,5,240131,102000,163.1400000,163.3800000,163.1000000,163.2700000,237990
GAZP,5,240131,102500,163.2900000,163.2900000,163.2100000,163.2100000,400770
GAZP,5,240131,103000,163.2200000,163.3700000,163.1200000,163.3700000,188800
GAZP,5,240131,103500,163.3700000,163.4000000,163.2500000,163.2700000,132830
GAZP,5,240131,104000,163.2700000,163.3900000,163.2000000,163.3900000,81130
GAZP,5,240131,104500,163.3700000,163.4000000,163.3000000,163.4000000,171700
GAZP,5,240131,105000,163.4000000,163.8200000,163.3900000,163.7100000,623050
GAZP,5,240131,105500,163.7000000,163.8200000,163.6100000,163.8000000,314660
GAZP,5,240131,110000,163.8000000,163.8200000,163.6000000,163.7000000,136580
GAZP,5,240131,110500,163.6900000,163.7300000,163.6600000,163.7100000,3800
